id,src,dst,ttype
5041,100,14,TRANSFER
5042,101,373,TRANSFER
5043,101,896,TRANSFER
5044,101,21,TRANSFER
5045,101,109,TRANSFER
5046,101,13,TRANSFER
5047,101,75,TRANSFER
5048,101,34,TRANSFER
5049,101,76,TRANSFER
5050,101,61,TRANSFER
5051,101,14,TRANSFER
5052,101,18,TRANSFER
5053,101,326,TRANSFER
5054,101,23,TRANSFER
5055,101,22,TRANSFER
5056,101,58,TRANSFER
5057,101,119,TRANSFER
5058,101,116,TRANSFER
5059,102,83,TRANSFER
5060,102,25,TRANSFER
5061,102,405,TRANSFER
5062,102,27,TRANSFER
5063,102,45,TRANSFER
5064,102,50,TRANSFER
5065,102,38,TRANSFER
5066,102,34,TRANSFER
5067,102,1237,TRANSFER
5068,102,252,TRANSFER
5069,102,40,TRANSFER
5070,102,29,TRANSFER
5071,102,41,TRANSFER
5072,102,26,TRANSFER
5073,102,625,TRANSFER
5074,103,1098,TRANSFER
5075,103,14,TRANSFER
5076,103,10,TRANSFER
5077,103,578,TRANSFER
5078,103,115,TRANSFER
5079,103,111,TRANSFER
5080,103,349,TRANSFER
5081,103,15,TRANSFER
5082,103,102,TRANSFER
5083,103,17,TRANSFER
5084,103,137,TRANSFER
5085,103,207,TRANSFER
5086,103,67,TRANSFER
5087,103,32,TRANSFER
5088,103,42,TRANSFER
5089,103,63,TRANSFER
5090,104,56,TRANSFER
5091,104,14,TRANSFER
5092,104,26,TRANSFER
5093,104,7,TRANSFER
5094,104,53,TRANSFER
5095,104,724,TRANSFER
5096,104,23,TRANSFER
5097,104,107,TRANSFER
5098,104,13,TRANSFER
5099,104,73,TRANSFER
5100,104,74,TRANSFER
5101,104,30,TRANSFER
5102,104,11,TRANSFER
5103,104,83,TRANSFER
5104,104,31,TRANSFER
5105,104,649,TRANSFER
5106,104,35,TRANSFER
5107,105,32,TRANSFER
5108,105,93,TRANSFER
5109,105,36,TRANSFER
5110,105,12,TRANSFER
5111,105,29,TRANSFER
5112,105,1168,TRANSFER
5113,105,31,TRANSFER
5114,105,34,TRANSFER
5115,105,53,TRANSFER
5116,105,75,TRANSFER
5117,105,132,TRANSFER
5118,105,17,TRANSFER
5119,105,350,TRANSFER
5120,105,65,TRANSFER
5121,105,57,TRANSFER
5122,106,15,TRANSFER
5123,106,13,TRANSFER
5124,106,59,TRANSFER
5125,106,26,TRANSFER
5126,106,97,TRANSFER
5127,106,25,TRANSFER
5128,106,161,TRANSFER
5129,106,199,TRANSFER
5130,106,103,TRANSFER
5131,106,18,TRANSFER
5132,106,368,TRANSFER
5133,106,537,TRANSFER
5134,106,540,TRANSFER
5135,106,65,TRANSFER
5136,106,243,TRANSFER
5137,106,713,TRANSFER
5138,106,39,TRANSFER
5139,106,124,TRANSFER
5140,107,731,TRANSFER
5141,107,118,TRANSFER
5142,107,64,TRANSFER
5143,107,28,TRANSFER
5144,107,219,TRANSFER
5145,107,27,TRANSFER
5146,107,80,TRANSFER
5147,107,33,TRANSFER
5148,107,32,TRANSFER
5149,107,13,TRANSFER
5150,107,89,TRANSFER
5151,107,1027,TRANSFER
5152,107,725,TRANSFER
5153,107,14,TRANSFER
5154,107,20,TRANSFER
5155,107,10,TRANSFER
5156,108,681,TRANSFER
5157,108,21,TRANSFER
5158,108,75,TRANSFER
5159,108,15,TRANSFER
5160,108,7,TRANSFER
5161,108,689,TRANSFER
5162,108,453,TRANSFER
5163,108,96,TRANSFER
5164,108,41,TRANSFER
5165,108,1376,TRANSFER
5166,108,26,TRANSFER
5167,108,24,TRANSFER
5168,108,69,TRANSFER
5169,108,775,TRANSFER
5170,108,39,TRANSFER
5171,108,54,TRANSFER
5172,108,592,TRANSFER
5173,108,173,TRANSFER
8381,108,53,TRANSFER
5174,109,4,TRANSFER
5175,109,82,TRANSFER
5176,109,79,TRANSFER
5177,109,348,TRANSFER
5178,109,7,TRANSFER
5179,109,306,TRANSFER
5180,109,23,TRANSFER
5181,109,991,TRANSFER
5182,109,11,TRANSFER
5183,109,54,TRANSFER
5184,109,13,TRANSFER
5185,109,28,TRANSFER
5186,109,41,TRANSFER
5187,109,32,TRANSFER
5188,109,225,TRANSFER
5189,109,74,TRANSFER
5190,109,10,TRANSFER
5191,110,45,TRANSFER
5192,110,33,TRANSFER
5193,110,122,TRANSFER
5194,110,761,TRANSFER
5195,110,22,TRANSFER
5196,110,10,TRANSFER
5197,110,13,TRANSFER
5198,110,51,TRANSFER
5199,110,401,TRANSFER
5200,110,168,TRANSFER
5201,110,900,TRANSFER
5202,110,277,TRANSFER
5203,110,979,TRANSFER
5204,110,12,TRANSFER
5205,110,241,TRANSFER
5206,110,20,TRANSFER
5207,110,7,TRANSFER
5208,111,320,TRANSFER
5209,111,97,TRANSFER
5210,111,23,TRANSFER
5211,111,34,TRANSFER
5212,111,53,TRANSFER
5213,111,563,TRANSFER
5214,111,29,TRANSFER
5215,111,17,TRANSFER
5216,111,620,TRANSFER
5217,111,49,TRANSFER
5218,111,314,TRANSFER
5219,111,52,TRANSFER
5220,111,1424,TRANSFER
5221,111,65,TRANSFER
5222,111,43,TRANSFER
5223,111,11,TRANSFER
5224,111,218,TRANSFER
5225,111,22,TRANSFER
5226,112,17,TRANSFER
5227,112,103,TRANSFER
5228,112,100,TRANSFER
5229,112,73,TRANSFER
5230,112,373,TRANSFER
5231,112,24,TRANSFER
5232,112,251,TRANSFER
5233,112,5,TRANSFER
5234,112,553,TRANSFER
5235,112,27,TRANSFER
5236,112,642,TRANSFER
5237,112,8,TRANSFER
5238,112,32,TRANSFER
5239,112,49,TRANSFER
5240,112,9,TRANSFER
5241,112,34,TRANSFER
5242,112,30,TRANSFER
5243,113,133,TRANSFER
5244,113,31,TRANSFER
5245,113,3,TRANSFER
5246,113,51,TRANSFER
5247,113,44,TRANSFER
5248,113,202,TRANSFER
5249,113,13,TRANSFER
5250,113,319,TRANSFER
5251,113,104,TRANSFER
5252,113,80,TRANSFER
5253,113,143,TRANSFER
5254,113,26,TRANSFER
5255,113,17,TRANSFER
5256,113,57,TRANSFER
5257,113,6,TRANSFER
5258,113,10,TRANSFER
5259,113,22,TRANSFER
5260,114,8,TRANSFER
5261,114,1045,TRANSFER
5262,114,539,TRANSFER
5263,114,1356,TRANSFER
5264,114,589,TRANSFER
5265,114,56,TRANSFER
5266,114,654,TRANSFER
5267,114,15,TRANSFER
5268,114,35,TRANSFER
5269,114,392,TRANSFER
5270,114,995,TRANSFER
5271,114,31,TRANSFER
5272,114,33,TRANSFER
5273,114,18,TRANSFER
5274,114,190,TRANSFER
5275,114,122,TRANSFER
5276,115,35,TRANSFER
5277,115,128,TRANSFER
5278,115,37,TRANSFER
5279,115,121,TRANSFER
5280,115,63,TRANSFER
5281,115,584,TRANSFER
5282,115,93,TRANSFER
5283,115,14,TRANSFER
5284,115,16,TRANSFER
5285,115,229,TRANSFER
5286,115,15,TRANSFER
5287,115,38,TRANSFER
5288,115,31,TRANSFER
5289,115,18,TRANSFER
5290,115,32,TRANSFER
5291,115,715,TRANSFER
5292,115,17,TRANSFER
5293,115,3,TRANSFER
5294,116,19,TRANSFER
5295,116,29,TRANSFER
5296,116,18,TRANSFER
5297,116,75,TRANSFER
5298,116,34,TRANSFER
5299,116,117,TRANSFER
5300,116,99,TRANSFER
5301,116,37,TRANSFER
5302,116,942,TRANSFER
5303,116,3,TRANSFER
5304,116,71,TRANSFER
5305,116,5,TRANSFER
5306,116,691,TRANSFER
5307,116,22,TRANSFER
5308,116,6,TRANSFER
5309,116,639,TRANSFER
5310,116,86,TRANSFER
5311,117,643,TRANSFER
5312,117,21,TRANSFER
5313,117,56,TRANSFER
5314,117,128,TRANSFER
5315,117,31,TRANSFER
5316,117,1357,TRANSFER
5317,117,129,TRANSFER
5318,117,104,TRANSFER
5319,117,331,TRANSFER
5320,117,27,TRANSFER
5321,117,155,TRANSFER
5322,117,154,TRANSFER
5323,117,47,TRANSFER
5324,117,17,TRANSFER
5325,117,16,TRANSFER
5326,117,12,TRANSFER
5327,117,40,TRANSFER
5328,117,73,TRANSFER
8409,117,103,TRANSFER
8410,117,97,TRANSFER
5329,118,145,TRANSFER
5330,118,85,TRANSFER
5331,118,65,TRANSFER
5332,118,768,TRANSFER
5333,118,28,TRANSFER
5334,118,328,TRANSFER
5335,118,45,TRANSFER
5336,118,29,TRANSFER
5337,118,386,TRANSFER
5338,118,57,TRANSFER
5339,118,32,TRANSFER
5340,118,35,TRANSFER
5341,118,12,TRANSFER
5342,118,6,TRANSFER
5343,118,24,TRANSFER
5344,118,22,TRANSFER
5345,118,242,TRANSFER
5346,119,110,TRANSFER
5347,119,57,TRANSFER
5348,119,41,TRANSFER
5349,119,30,TRANSFER
5350,119,87,TRANSFER
5351,119,440,TRANSFER
5352,119,343,TRANSFER
5353,119,16,TRANSFER
5354,119,33,TRANSFER
5355,119,46,TRANSFER
5356,119,63,TRANSFER
5357,119,546,TRANSFER
5358,119,32,TRANSFER
5359,119,662,TRANSFER
5360,119,26,TRANSFER
5361,119,22,TRANSFER
5362,119,34,TRANSFER
5363,120,34,TRANSFER
5364,120,30,TRANSFER
5365,120,46,TRANSFER
5366,120,327,TRANSFER
5367,120,16,TRANSFER
5368,120,43,TRANSFER
5369,120,15,TRANSFER
5370,120,32,TRANSFER
5371,120,604,TRANSFER
5372,120,37,TRANSFER
5373,121,42,TRANSFER
5374,121,100,TRANSFER
5375,121,16,TRANSFER
5376,121,22,TRANSFER
5377,121,1434,TRANSFER
5378,121,6,TRANSFER
5379,121,29,TRANSFER
5380,121,17,TRANSFER
5381,121,56,TRANSFER
5382,122,46,TRANSFER
5383,122,312,TRANSFER
5384,122,314,TRANSFER
5385,122,118,TRANSFER
5386,122,56,TRANSFER
5387,122,6,TRANSFER
5388,122,18,TRANSFER
5389,122,17,TRANSFER
5390,122,574,TRANSFER
5391,122,11,TRANSFER
5392,123,41,TRANSFER
5393,123,26,TRANSFER
5394,123,74,TRANSFER
5395,123,44,TRANSFER
5396,123,30,TRANSFER
5397,123,29,TRANSFER
5398,123,145,TRANSFER
5399,123,358,TRANSFER
5400,123,954,TRANSFER
5401,123,16,TRANSFER
5402,124,33,TRANSFER
5403,124,337,TRANSFER
5404,124,5,TRANSFER
5405,124,26,TRANSFER
5406,124,25,TRANSFER
5407,124,454,TRANSFER
5408,124,21,TRANSFER
5409,124,42,TRANSFER
5410,124,119,TRANSFER
5411,124,13,TRANSFER
5412,125,715,TRANSFER
5413,125,17,TRANSFER
5414,125,5,TRANSFER
5415,125,12,TRANSFER
5416,125,116,TRANSFER
5417,125,66,TRANSFER
5418,125,35,TRANSFER
5419,125,114,TRANSFER
5420,125,13,TRANSFER
5421,125,31,TRANSFER
5422,126,24,TRANSFER
5423,126,110,TRANSFER
5424,126,50,TRANSFER
5425,126,1333,TRANSFER
5426,126,979,TRANSFER
5427,126,751,TRANSFER
5428,126,116,TRANSFER
5429,126,54,TRANSFER
5430,126,37,TRANSFER
5431,126,73,TRANSFER
5432,127,63,TRANSFER
5433,127,193,TRANSFER
5434,127,32,TRANSFER
5435,127,149,TRANSFER
5436,127,17,TRANSFER
5438,127,13,TRANSFER
5439,127,104,TRANSFER
5440,127,22,TRANSFER
5441,128,38,TRANSFER
5442,128,655,TRANSFER
5443,128,64,TRANSFER
5444,128,50,TRANSFER
5445,128,29,TRANSFER
5446,128,37,TRANSFER
5447,128,17,TRANSFER
5448,128,95,TRANSFER
5449,128,25,TRANSFER
5450,128,72,TRANSFER
5451,129,43,TRANSFER
5452,129,6,TRANSFER
5453,129,907,TRANSFER
5454,129,15,TRANSFER
5455,129,1037,TRANSFER
5456,129,529,TRANSFER
5457,129,33,TRANSFER
5458,129,700,TRANSFER
5459,129,20,TRANSFER
5460,129,12,TRANSFER
5461,130,43,TRANSFER
5462,130,20,TRANSFER
5463,130,721,TRANSFER
5464,130,95,TRANSFER
5465,130,41,TRANSFER
5466,130,39,TRANSFER
5467,130,15,TRANSFER
5468,130,62,TRANSFER
5469,130,176,TRANSFER
5470,130,250,TRANSFER
5471,131,106,TRANSFER
5472,131,101,TRANSFER
5473,131,119,TRANSFER
5474,131,29,TRANSFER
5475,131,13,TRANSFER
5476,131,652,TRANSFER
5477,131,50,TRANSFER
5478,131,11,TRANSFER
5479,131,231,TRANSFER
5480,131,1252,TRANSFER
5481,132,17,TRANSFER
5482,132,32,TRANSFER
5483,132,375,TRANSFER
5484,132,21,TRANSFER
5485,132,24,TRANSFER
5486,132,42,TRANSFER
5487,132,29,TRANSFER
5488,132,127,TRANSFER
5489,132,49,TRANSFER
5490,132,12,TRANSFER
5491,133,45,TRANSFER
5492,133,157,TRANSFER
5493,133,33,TRANSFER
5494,133,24,TRANSFER
5495,133,63,TRANSFER
5496,133,347,TRANSFER
5497,133,1401,TRANSFER
5498,133,28,TRANSFER
5499,133,114,TRANSFER
5500,133,97,TRANSFER
5501,134,990,TRANSFER
5502,134,40,TRANSFER
5503,134,188,TRANSFER
5504,134,77,TRANSFER
5505,134,683,TRANSFER
5506,134,290,TRANSFER
5507,134,173,TRANSFER
5508,134,13,TRANSFER
5509,134,146,TRANSFER
5510,134,6,TRANSFER
5511,135,14,TRANSFER
5512,135,42,TRANSFER
5513,135,338,TRANSFER
5514,135,9,TRANSFER
5515,135,290,TRANSFER
5516,135,1083,TRANSFER
5517,135,394,TRANSFER
5518,135,119,TRANSFER
5519,135,25,TRANSFER
5520,135,50,TRANSFER
5521,136,24,TRANSFER
5523,136,27,TRANSFER
5524,136,895,TRANSFER
5527,137,102,TRANSFER
5529,138,160,TRANSFER
5530,138,61,TRANSFER
5532,138,19,TRANSFER
5533,139,38,TRANSFER
5534,139,19,TRANSFER
5535,139,20,TRANSFER
5536,139,37,TRANSFER
5537,140,11,TRANSFER
5538,140,106,TRANSFER
5539,140,59,TRANSFER
5540,140,14,TRANSFER
5542,141,119,TRANSFER
5543,141,349,TRANSFER
5544,141,68,TRANSFER
5545,142,59,TRANSFER
5546,142,14,TRANSFER
5548,142,13,TRANSFER
5549,143,102,TRANSFER
5550,143,6,TRANSFER
5551,143,27,TRANSFER
5553,144,34,TRANSFER
5555,144,13,TRANSFER
5556,144,27,TRANSFER
5558,145,88,TRANSFER
5559,145,1196,TRANSFER
5561,146,113,TRANSFER
5562,146,66,TRANSFER
5564,146,237,TRANSFER
5565,147,1404,TRANSFER
5566,147,62,TRANSFER
5567,147,180,TRANSFER
5568,147,70,TRANSFER
5569,148,35,TRANSFER
5570,148,11,TRANSFER
5571,148,41,TRANSFER
5572,148,21,TRANSFER
5573,149,35,TRANSFER
5574,149,21,TRANSFER
5575,149,38,TRANSFER
5576,149,40,TRANSFER
5577,150,86,TRANSFER
5578,150,1203,TRANSFER
5579,150,128,TRANSFER
5580,150,20,TRANSFER
5581,151,21,TRANSFER
5583,151,20,TRANSFER
5584,151,117,TRANSFER
5585,152,143,TRANSFER
5586,152,71,TRANSFER
5587,152,48,TRANSFER
5588,152,30,TRANSFER
5590,153,139,TRANSFER
5591,153,980,TRANSFER
5592,153,73,TRANSFER
5593,153,14,TRANSFER
5594,153,9,TRANSFER
5595,153,16,TRANSFER
5596,154,71,TRANSFER
5597,154,30,TRANSFER
5598,154,443,TRANSFER
5599,154,64,TRANSFER
5600,154,133,TRANSFER
5601,154,24,TRANSFER
5602,154,109,TRANSFER
5603,154,1385,TRANSFER
5604,154,231,TRANSFER
8416,154,244,TRANSFER
5605,155,65,TRANSFER
5606,155,19,TRANSFER
5607,155,18,TRANSFER
5608,155,50,TRANSFER
5609,155,153,TRANSFER
5610,155,39,TRANSFER
5611,155,47,TRANSFER
5612,155,75,TRANSFER
5613,155,96,TRANSFER
5614,156,25,TRANSFER
5615,156,462,TRANSFER
5616,156,55,TRANSFER
5617,156,28,TRANSFER
5618,156,36,TRANSFER
5620,156,12,TRANSFER
5621,156,17,TRANSFER
5623,157,1042,TRANSFER
5624,157,48,TRANSFER
5626,157,43,TRANSFER
5627,157,23,TRANSFER
5628,157,72,TRANSFER
5629,157,14,TRANSFER
5630,157,30,TRANSFER
5631,157,25,TRANSFER
5632,158,66,TRANSFER
5633,158,80,TRANSFER
5634,158,14,TRANSFER
5635,158,636,TRANSFER
5637,158,94,TRANSFER
5638,158,22,TRANSFER
5639,158,102,TRANSFER
5640,158,46,TRANSFER
5641,159,25,TRANSFER
5642,159,52,TRANSFER
5644,159,12,TRANSFER
5645,159,1008,TRANSFER
5646,159,1400,TRANSFER
5647,159,22,TRANSFER
5648,160,12,TRANSFER
5649,160,5,TRANSFER
5650,160,23,TRANSFER
5651,160,39,TRANSFER
5652,160,84,TRANSFER
5653,160,87,TRANSFER
5654,160,91,TRANSFER
5655,160,18,TRANSFER
5656,160,27,TRANSFER
5657,161,30,TRANSFER
5658,161,142,TRANSFER
5659,161,18,TRANSFER
5660,161,15,TRANSFER
5661,161,28,TRANSFER
5662,161,65,TRANSFER
5664,161,40,TRANSFER
5666,162,345,TRANSFER
5667,162,38,TRANSFER
5668,162,49,TRANSFER
5669,162,16,TRANSFER
5670,162,32,TRANSFER
5671,162,131,TRANSFER
5672,162,25,TRANSFER
5674,162,7,TRANSFER
5675,163,15,TRANSFER
5676,163,29,TRANSFER
5677,163,20,TRANSFER
5678,163,31,TRANSFER
5679,163,317,TRANSFER
5683,163,50,TRANSFER
5684,164,106,TRANSFER
5685,164,889,TRANSFER
5686,164,39,TRANSFER
5688,164,23,TRANSFER
5689,164,40,TRANSFER
5690,164,47,TRANSFER
5691,164,31,TRANSFER
5693,165,17,TRANSFER
5694,165,57,TRANSFER
5697,165,20,TRANSFER
5698,165,15,TRANSFER
5699,165,58,TRANSFER
5700,165,25,TRANSFER
5701,166,76,TRANSFER
5702,166,91,TRANSFER
5703,166,34,TRANSFER
5704,166,31,TRANSFER
5705,166,29,TRANSFER
5706,166,48,TRANSFER
5707,166,1384,TRANSFER
5708,166,82,TRANSFER
5709,167,21,TRANSFER
5710,167,27,TRANSFER
5711,167,83,TRANSFER
5712,167,84,TRANSFER
5713,167,26,TRANSFER
5714,167,15,TRANSFER
5715,167,30,TRANSFER
5716,167,29,TRANSFER
5717,167,52,TRANSFER
5718,168,134,TRANSFER
5719,168,135,TRANSFER
5720,168,26,TRANSFER
5721,168,47,TRANSFER
5722,168,11,TRANSFER
5724,168,58,TRANSFER
5725,168,44,TRANSFER
5726,169,132,TRANSFER
5727,169,38,TRANSFER
5728,169,6,TRANSFER
5729,169,22,TRANSFER
5731,169,1185,TRANSFER
5733,169,67,TRANSFER
5734,169,37,TRANSFER
5735,170,65,TRANSFER
5736,170,18,TRANSFER
5737,170,28,TRANSFER
5738,170,591,TRANSFER
5739,170,95,TRANSFER
5740,170,33,TRANSFER
5741,170,23,TRANSFER
5742,170,22,TRANSFER
5743,170,122,TRANSFER
5744,171,17,TRANSFER
5746,171,18,TRANSFER
5747,171,69,TRANSFER
5748,171,22,TRANSFER
5749,171,12,TRANSFER
5751,171,50,TRANSFER
5753,172,33,TRANSFER
5754,172,9,TRANSFER
5755,172,57,TRANSFER
5756,172,21,TRANSFER
5757,172,103,TRANSFER
5761,173,54,TRANSFER
5762,173,55,TRANSFER
5763,173,96,TRANSFER
5764,173,70,TRANSFER
5765,173,40,TRANSFER
5767,173,29,TRANSFER
5768,174,58,TRANSFER
5769,174,93,TRANSFER
5770,174,9,TRANSFER
5773,174,744,TRANSFER
5774,174,75,TRANSFER
5775,174,40,TRANSFER
5776,175,5,TRANSFER
5777,175,91,TRANSFER
5778,175,59,TRANSFER
5779,175,609,TRANSFER
5780,175,159,TRANSFER
5781,175,14,TRANSFER
5782,175,336,TRANSFER
5783,175,36,TRANSFER
5785,176,17,TRANSFER
5786,176,326,TRANSFER
5787,176,38,TRANSFER
5788,176,65,TRANSFER
5790,176,133,TRANSFER
5791,176,69,TRANSFER
5792,177,44,TRANSFER
5793,177,153,TRANSFER
5794,177,52,TRANSFER
5795,177,11,TRANSFER
5796,177,27,TRANSFER
5797,177,164,TRANSFER
5798,177,1243,TRANSFER
5799,177,13,TRANSFER
8389,177,38,TRANSFER
5800,178,72,TRANSFER
5802,178,118,TRANSFER
5803,178,123,TRANSFER
5804,178,13,TRANSFER
5805,178,196,TRANSFER
5808,179,30,TRANSFER
5810,179,41,TRANSFER
5812,179,27,TRANSFER
5813,179,52,TRANSFER
5814,179,47,TRANSFER
5815,179,44,TRANSFER
5816,180,49,TRANSFER
5817,180,45,TRANSFER
5818,180,106,TRANSFER
5819,180,126,TRANSFER
5820,180,338,TRANSFER
5821,180,3,TRANSFER
5822,180,18,TRANSFER
5823,180,70,TRANSFER
8427,180,485,TRANSFER
5825,181,61,TRANSFER
5826,181,14,TRANSFER
5827,181,55,TRANSFER
5828,181,113,TRANSFER
5830,181,90,TRANSFER
5831,181,36,TRANSFER
5832,182,1411,TRANSFER
5833,182,333,TRANSFER
5834,182,16,TRANSFER
5835,182,20,TRANSFER
5837,182,340,TRANSFER
5838,182,119,TRANSFER
5840,183,103,TRANSFER
5841,183,48,TRANSFER
5842,183,101,TRANSFER
5843,183,25,TRANSFER
5844,183,15,TRANSFER
5845,183,39,TRANSFER
5848,184,35,TRANSFER
5849,184,190,TRANSFER
5851,184,93,TRANSFER
5852,184,18,TRANSFER
5853,184,16,TRANSFER
5854,184,5,TRANSFER
5855,184,24,TRANSFER
5856,185,7,TRANSFER
5857,185,60,TRANSFER
5858,185,33,TRANSFER
5860,185,97,TRANSFER
5862,185,994,TRANSFER
5864,186,19,TRANSFER
5865,186,728,TRANSFER
5866,186,112,TRANSFER
5867,186,31,TRANSFER
5868,186,20,TRANSFER
5870,186,37,TRANSFER
5871,186,731,TRANSFER
5873,187,166,TRANSFER
5875,187,17,TRANSFER
5876,187,106,TRANSFER
5878,187,77,TRANSFER
5879,187,109,TRANSFER
5880,188,24,TRANSFER
5881,188,64,TRANSFER
5882,188,89,TRANSFER
5884,188,7,TRANSFER
5885,188,25,TRANSFER
5886,188,87,TRANSFER
5889,189,44,TRANSFER
5890,189,73,TRANSFER
5892,189,64,TRANSFER
5894,189,85,TRANSFER
5895,190,344,TRANSFER
5896,190,19,TRANSFER
5897,190,14,TRANSFER
5898,190,10,TRANSFER
5899,190,93,TRANSFER
5900,191,86,TRANSFER
5901,191,40,TRANSFER
5902,191,610,TRANSFER
5903,191,57,TRANSFER
5904,191,33,TRANSFER
5905,192,635,TRANSFER
5906,192,309,TRANSFER
5907,192,10,TRANSFER
5908,192,55,TRANSFER
5909,192,28,TRANSFER
5910,193,60,TRANSFER
5912,193,54,TRANSFER
5913,193,63,TRANSFER
5914,193,68,TRANSFER
5915,194,82,TRANSFER
5916,194,10,TRANSFER
5917,194,9,TRANSFER
5919,194,169,TRANSFER
5920,195,114,TRANSFER
5922,195,1426,TRANSFER
5923,195,18,TRANSFER
5924,195,40,TRANSFER
5925,196,72,TRANSFER
5926,196,33,TRANSFER
5927,196,45,TRANSFER
5928,196,38,TRANSFER
5929,196,1439,TRANSFER
5930,197,79,TRANSFER
5932,197,67,TRANSFER
5933,197,11,TRANSFER
5935,198,43,TRANSFER
5936,198,13,TRANSFER
5937,198,53,TRANSFER
5938,198,33,TRANSFER
5941,199,337,TRANSFER
5943,199,34,TRANSFER
5944,199,25,TRANSFER
5946,200,1,TRANSFER
5947,200,885,TRANSFER
5948,200,75,TRANSFER
5949,200,596,TRANSFER
5950,201,129,TRANSFER
5951,201,10,TRANSFER
5952,201,77,TRANSFER
5953,201,8,TRANSFER
5954,201,21,TRANSFER
5957,202,21,TRANSFER
5958,202,30,TRANSFER
5959,202,35,TRANSFER
5960,203,105,TRANSFER
5961,203,1006,TRANSFER
5962,203,42,TRANSFER
5963,203,30,TRANSFER
5964,203,65,TRANSFER
5965,204,45,TRANSFER
5966,204,92,TRANSFER
5967,204,13,TRANSFER
5968,204,46,TRANSFER
5970,205,86,TRANSFER
5971,205,54,TRANSFER
5972,205,94,TRANSFER
5973,205,16,TRANSFER
5975,206,29,TRANSFER
5976,206,40,TRANSFER
5977,206,59,TRANSFER
5978,206,33,TRANSFER
5980,207,8,TRANSFER
5981,207,26,TRANSFER
5982,207,40,TRANSFER
5983,207,15,TRANSFER
5984,207,25,TRANSFER
5985,208,62,TRANSFER
5986,208,1430,TRANSFER
5987,208,7,TRANSFER
5988,208,19,TRANSFER
5989,208,64,TRANSFER
5990,209,10,TRANSFER
5991,209,23,TRANSFER
5992,209,16,TRANSFER
5993,209,107,TRANSFER
5994,209,653,TRANSFER
5995,210,19,TRANSFER
5996,210,18,TRANSFER
5997,210,22,TRANSFER
5998,210,33,TRANSFER
5999,211,740,TRANSFER
6000,211,43,TRANSFER
6001,211,14,TRANSFER
6003,212,544,TRANSFER
6004,212,30,TRANSFER
6005,212,76,TRANSFER
6006,212,33,TRANSFER
6007,213,25,TRANSFER
6009,213,28,TRANSFER
6010,214,10,TRANSFER
6012,214,55,TRANSFER
6013,214,29,TRANSFER
6014,215,86,TRANSFER
6015,215,33,TRANSFER
6016,215,32,TRANSFER
6017,215,976,TRANSFER
6018,216,67,TRANSFER
6022,217,70,TRANSFER
6023,217,26,TRANSFER
6026,218,350,TRANSFER
6027,218,30,TRANSFER
6028,218,105,TRANSFER
6029,218,60,TRANSFER
6030,219,51,TRANSFER
6032,219,42,TRANSFER
6033,219,83,TRANSFER
6034,220,85,TRANSFER
6035,220,1350,TRANSFER
6036,220,90,TRANSFER
6037,220,24,TRANSFER
6038,221,22,TRANSFER
6040,221,18,TRANSFER
6041,221,155,TRANSFER
6042,222,39,TRANSFER
6043,222,35,TRANSFER
6044,222,24,TRANSFER
6045,222,1,TRANSFER
6046,223,50,TRANSFER
6047,223,38,TRANSFER
6048,223,46,TRANSFER
6049,223,20,TRANSFER
6050,224,192,TRANSFER
6051,224,24,TRANSFER
6052,224,73,TRANSFER
6053,224,61,TRANSFER
6054,225,19,TRANSFER
6055,225,9,TRANSFER
6056,225,1178,TRANSFER
6057,225,44,TRANSFER
6058,226,26,TRANSFER
6059,226,19,TRANSFER
6060,226,84,TRANSFER
6061,226,49,TRANSFER
6062,227,14,TRANSFER
6063,227,1172,TRANSFER
6064,227,32,TRANSFER
6065,227,12,TRANSFER
6066,228,90,TRANSFER
6067,228,8,TRANSFER
6069,228,33,TRANSFER
6070,229,58,TRANSFER
6071,229,65,TRANSFER
6072,229,7,TRANSFER
6073,229,51,TRANSFER
6074,230,59,TRANSFER
6075,230,18,TRANSFER
6076,230,129,TRANSFER
6077,230,331,TRANSFER
6078,231,105,TRANSFER
6079,231,64,TRANSFER
6080,231,29,TRANSFER
6081,231,20,TRANSFER
6082,232,899,TRANSFER
6083,232,58,TRANSFER
6084,232,177,TRANSFER
6085,232,25,TRANSFER
6087,233,16,TRANSFER
6088,233,18,TRANSFER
6089,233,57,TRANSFER
6090,234,37,TRANSFER
6091,234,123,TRANSFER
6092,234,60,TRANSFER
6093,234,1201,TRANSFER
6094,235,15,TRANSFER
6095,235,24,TRANSFER
6096,235,76,TRANSFER
6097,235,26,TRANSFER
6098,236,35,TRANSFER
6099,236,46,TRANSFER
6102,237,19,TRANSFER
6104,237,47,TRANSFER
6107,238,18,TRANSFER
6109,238,19,TRANSFER
6110,239,47,TRANSFER
6111,239,37,TRANSFER
6112,239,22,TRANSFER
6113,239,32,TRANSFER
6114,240,30,TRANSFER
6115,240,79,TRANSFER
6116,240,943,TRANSFER
6117,240,23,TRANSFER
6118,241,29,TRANSFER
6119,241,26,TRANSFER
6120,241,6,TRANSFER
6121,241,21,TRANSFER
6122,242,70,TRANSFER
6123,242,176,TRANSFER
6124,242,54,TRANSFER
6125,242,330,TRANSFER
6126,243,37,TRANSFER
6127,243,31,TRANSFER
6128,243,16,TRANSFER
6129,243,655,TRANSFER
6130,244,41,TRANSFER
